text,label,notes,source,object_id
"That would enable private repos on https://tangled.org/ , right?",conversational_reaction,Short reply/question/joke/acknowledgment rather than a developed claim.,https://news.ycombinator.com/item?id=48652651,48652651
Okay: How? How do data privacy laws prevent a 14 year old from being cyber bullied online or consuming influencer content destroying their self-esteem? This is (in the most politically neutral way I can put it) what people who want social media age checks are talking about.,conversational_reaction,Short reply/question/joke/acknowledgment rather than a developed claim.,https://news.ycombinator.com/item?id=48652375,48652375
How do data privacy laws address the significant number of voters who are being told and believe that social media use is causing issues for children and want something done about it? This is exactly what I mean: you've rocked up and started talking about something else entirely.,conversational_reaction,Short reply/question/joke/acknowledgment rather than a developed claim.,https://news.ycombinator.com/item?id=48651530,48651530
"with sufficiently many public/private partnerships, what's the difference?",conversational_reaction,Short reply/question/joke/acknowledgment rather than a developed claim.,https://news.ycombinator.com/item?id=48651406,48651406
"What about local models do you find preferable? I guess ""starting to find them preferable"" suggests to me you think they work better, but this is surprising to me so I think I may have misunderstood, so I ask! Like you're saying they work better than the proprietary models (in what ways?), or you find them mostly good enough and prefer the privacy or cost, or what?",conversational_reaction,Short reply/question/joke/acknowledgment rather than a developed claim.,https://news.ycombinator.com/item?id=48651017,48651017
Your point was what? No one should be allowed more privacy than you wanted?,conversational_reaction,Short reply/question/joke/acknowledgment rather than a developed claim.,https://news.ycombinator.com/item?id=48650957,48650957
The government still gets to know what you're doing online. How is that privacy?,conversational_reaction,Short reply/question/joke/acknowledgment rather than a developed claim.,https://news.ycombinator.com/item?id=48650813,48650813
You want to let every merchant I swipe my card at know my age? To improve privacy?,conversational_reaction,Short reply/question/joke/acknowledgment rather than a developed claim.,https://news.ycombinator.com/item?id=48650704,48650704
"It's interesting to hear that 60% of PRs at Anthropic is created by the Slack bot. While building a Slack bot is easy, making it look like an AI teammate is pretty hard. This is exactly the gap we’re working on with Lobu.ai — disclosure: I’m the founder. The hard problem is giving a shared agent durable organizational memory and a real isolated environment where it can safely access company systems and perform work. The agents need a durable log of what everybody at the company is doing, prevent data leaks with proper access control and isolate the runtime to give everybody both private & shared space. It’s also not tied to Claude or Slack. We see Slack as one interface and the models as part of the harness. It's usually better to combine multiple providers to review the work. https://lobu.ai https://github.com/lobu-ai/lobu",conversational_reaction,Short reply/question/joke/acknowledgment rather than a developed claim.,https://news.ycombinator.com/item?id=48650237,48650237
What are the odds of this passing successfully? A grim day for 3D printing if so.,conversational_reaction,Short reply/question/joke/acknowledgment rather than a developed claim.,https://news.ycombinator.com/item?id=48652521,48652521
"On Linux, you could create a udev rule to give you permissions on any attached raw disks (if you feel particularly adventurous). What's the license for ffs?",conversational_reaction,Short reply/question/joke/acknowledgment rather than a developed claim.,https://news.ycombinator.com/item?id=48651996,48651996
How does Red Hat prevent Chinese companies from producing a Linux distribution for free? They don't. And yet they still exist.,conversational_reaction,Short reply/question/joke/acknowledgment rather than a developed claim.,https://news.ycombinator.com/item?id=48651307,48651307
"Curious as I’ve been thinking about doing the same, what are you running on your Linux box for your TV? You have to deal with family and little kids too?",conversational_reaction,Short reply/question/joke/acknowledgment rather than a developed claim.,https://news.ycombinator.com/item?id=48650869,48650869
"I don't know, treating general-purpose computers like alcohol seems a lot more dystopian to me. Does this extend to PC components? Can I build a machine and put Linux on it?",conversational_reaction,Short reply/question/joke/acknowledgment rather than a developed claim.,https://news.ycombinator.com/item?id=48646042,48646042
How much do you rely on Steam hardware survey? I am doing my part reporting my Linux usage.,conversational_reaction,Short reply/question/joke/acknowledgment rather than a developed claim.,https://news.ycombinator.com/item?id=48643609,48643609
">> two of the worst options won What do you mean, which are the two? Sure, Windows is crappy by Linus and MacOS? They are both awesome.",conversational_reaction,Short reply/question/joke/acknowledgment rather than a developed claim.,https://news.ycombinator.com/item?id=48643220,48643220
"Ahh, this little gem ported to Linux, great! That opens much more possibilities to play with it, thanks",conversational_reaction,Short reply/question/joke/acknowledgment rather than a developed claim.,https://news.ycombinator.com/item?id=48642193,48642193
"Yep sure I'll take a look at lunch, this is much easier than Windows / Linux since I can actually QA it.",conversational_reaction,Short reply/question/joke/acknowledgment rather than a developed claim.,https://news.ycombinator.com/item?id=48642176,48642176
"well, i guess i know what the grandparent was talking about when they said 'I myself have heard [...] ""after a while you dont even see the parentheses"" enough times [...]'. Thanks for the example.",conversational_reaction,Short reply/question/joke/acknowledgment rather than a developed claim.,https://news.ycombinator.com/item?id=48655000,48655000
"Does vitamin D synthesis require direct sunlight, or does it work with scattered light as well?",conversational_reaction,Short reply/question/joke/acknowledgment rather than a developed claim.,https://news.ycombinator.com/item?id=48654998,48654998
"I'm reading the ZeroBounce docs and it seems very relevant. Look at this step: ""We recheck all unknown emails using IPs from different geographical locations"". This matches exactly what this article describes as getting these emails from a range of locations. The step before that is just ""Proprietary Technology"", which sounds like a good cover for what's going on here. How else are you testing an email address after between ""real time SMTP server check""?",conversational_reaction,Short reply/question/joke/acknowledgment rather than a developed claim.,https://news.ycombinator.com/item?id=48654991,48654991
"Is that relevant here, given that Google was creating an official thing quite close to his thing at the same time? (And why are we writing like this?)",conversational_reaction,Short reply/question/joke/acknowledgment rather than a developed claim.,https://news.ycombinator.com/item?id=48654966,48654966
"Well, yeah, it could be. Is that your proposal?",conversational_reaction,Short reply/question/joke/acknowledgment rather than a developed claim.,https://news.ycombinator.com/item?id=48654894,48654894
That's not the only thing required to properly install an ac unit. Do you genuinely believe people die rather that drill a hole? Lile that's the blocker? What a weird take,conversational_reaction,Short reply/question/joke/acknowledgment rather than a developed claim.,https://news.ycombinator.com/item?id=48654845,48654845
